cd_nuts3,cd_nuts2,cd_commune,tx_commune_fr,tx_commune_nl,cd_arr,tx_arr_fr,tx_arr_nl,cd_arr_2digit,cd_province,tx_prov_fr,tx_prov_nl,cd_region,tx_region_fr,tx_region_nl,nis_version,cd_nuts_lau,cd_nuts1,cd_nuts0,cd_nuts3_2027,cd_nuts2_2027,cd_nuts1_2027,cd_nuts0_2027,cd_arr_internal
BE234,BE23,44029,Knesselare,Knesselare,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44029,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44034,Lochristi,Lochristi,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44034,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44036,Lovendegem,Lovendegem,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44036,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44040,Melle,Melle,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44040,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44043,Merelbeke,Merelbeke,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44043,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44045,Moerbeke,Moerbeke,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44045,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44048,Nazareth,Nazareth,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44048,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44049,Nevele,Nevele,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44049,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44052,Oosterzele,Oosterzele,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44052,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44064,Sint-Martens-Latem,Sint-Martens-Latem,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44064,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44072,Waarschoot,Waarschoot,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44072,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44073,Wachtebeke,Wachtebeke,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44073,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44080,Zomergem,Zomergem,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44080,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44081,Zulte,Zulte,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44081,BE2,BE,BE274,BE27,BE2,BE,44
BE235,BE23,45017,Kruishoutem,Kruishoutem,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45017,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45035,Audenarde,Oudenaarde,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45035,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45041,Renaix,Ronse,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45041,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45057,Zingem,Zingem,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45057,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45059,Brakel,Brakel,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45059,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45060,Kluisbergen,Kluisbergen,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45060,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45061,Wortegem-Petegem,Wortegem-Petegem,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45061,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45062,Horebeke,Horebeke,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45062,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45063,Lierde,Lierde,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45063,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45064,Maarkedal,Maarkedal,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45064,BE2,BE,BE275,BE27,BE2,BE,45
BE235,BE23,45065,Zwalm,Zwalm,45000,Arrondissement d'Audenarde,Arrondissement Oudenaarde,45,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,45065,BE2,BE,BE275,BE27,BE2,BE,45
BE236,BE23,46003,Beveren,Beveren,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46003,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46013,Kruibeke,Kruibeke,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46013,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46014,Lokeren,Lokeren,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46014,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46020,Sint-Gillis-Waas,Sint-Gillis-Waas,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46020,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46021,Saint-Nicolas,Sint-Niklaas,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46021,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46024,Stekene,Stekene,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46024,BE2,BE,BE276,BE27,BE2,BE,46
BE236,BE23,46025,Tamise,Temse,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,46025,BE2,BE,BE276,BE27,BE2,BE,46
BE241,BE24,23002,Asse,Asse,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23002,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23003,Beersel,Beersel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23003,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23009,Biévène,Bever,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23009,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23016,Dilbeek,Dilbeek,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23016,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23023,Gammerages,Galmaarden,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23023,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23024,Gooik,Gooik,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23024,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23025,Grimbergen,Grimbergen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23025,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23027,Hal,Halle,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23027,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23032,Herne,Herne,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23032,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23033,Hoeilaart,Hoeilaart,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23033,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23038,Kampenhout,Kampenhout,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23038,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23039,Kapelle-op-den-Bos,Kapelle-op-den-Bos,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23039,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23044,Liedekerke,Liedekerke,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23044,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23045,Londerzeel,Londerzeel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23045,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23047,Machelen,Machelen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23047,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23050,Meise,Meise,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23050,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23052,Merchtem,Merchtem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23052,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23060,Opwijk,Opwijk,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23060,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23062,Overijse,Overijse,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23062,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23064,Pepingen,Pepingen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23064,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23077,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23077,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23081,Steenokkerzeel,Steenokkerzeel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23081,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23086,Ternat,Ternat,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23086,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23088,Vilvorde,Vilvoorde,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23088,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23094,Zaventem,Zaventem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23094,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23096,Zemst,Zemst,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23096,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23097,Roosdaal,Roosdaal,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23097,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23098,Drogenbos,Drogenbos,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23098,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23099,Kraainem,Kraainem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23099,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23100,Linkebeek,Linkebeek,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23100,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23101,Rhode-Saint-Genèse,Sint-Genesius-Rode,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23101,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23102,Wemmel,Wemmel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23102,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23103,Wezembeek-Oppem,Wezembeek-Oppem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23103,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23104,Lennik,Lennik,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23104,BE2,BE,BE241,BE24,BE2,BE,23
BE241,BE24,23105,Affligem,Affligem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,BEFORE_2019,23105,BE2,BE,BE241,BE24,BE2,BE,23
BE242,BE24,24001,Aarschot,Aarschot,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24001,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24007,Begijnendijk,Begijnendijk,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24007,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24008,Bekkevoort,Bekkevoort,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24008,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24009,Bertem,Bertem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24009,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24011,Bierbeek,Bierbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24011,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24014,Boortmeerbeek,Boortmeerbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24014,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24016,Boutersem,Boutersem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24016,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24020,Diest,Diest,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24020,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24028,Geetbets,Geetbets,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24028,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24033,Haacht,Haacht,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24033,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24038,Herent,Herent,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24038,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24041,Hoegaarden,Hoegaarden,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24041,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24043,Holsbeek,Holsbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24043,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24045,Huldenberg,Huldenberg,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24045,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24048,Keerbergen,Keerbergen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24048,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24054,Kortenaken,Kortenaken,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24054,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24055,Kortenberg,Kortenberg,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24055,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24059,Landen,Landen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24059,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24062,Louvain,Leuven,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24062,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24066,Lubbeek,Lubbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24066,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24086,Oud-Heverlee,Oud-Heverlee,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24086,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24094,Rotselaar,Rotselaar,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24094,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24104,Tervuren,Tervuren,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24104,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24107,Tirlemont,Tienen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24107,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24109,Tremelo,Tremelo,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24109,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24130,Léau,Zoutleeuw,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24130,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24133,Linter,Linter,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24133,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24134,Montaigu-Zichem,Scherpenheuvel-Zichem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24134,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24135,Tielt-Winge,Tielt-Winge,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24135,BE2,BE,BE242,BE24,BE2,BE,24
BE242,BE24,24137,Glabbeek,Glabbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,BEFORE_2019,24137,BE2,BE,BE242,BE24,BE2,BE,24
BE251,BE25,31003,Beernem,Beernem,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31003,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31004,Blankenberge,Blankenberge,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31004,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31005,Bruges,Brugge,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31005,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31006,Damme,Damme,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31006,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31012,Jabbeke,Jabbeke,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31012,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31022,Oostkamp,Oostkamp,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31022,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31033,Torhout,Torhout,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31033,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31040,Zedelgem,Zedelgem,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31040,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31042,Zuienkerke,Zuienkerke,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31042,BE2,BE,BE251,BE25,BE2,BE,31
BE251,BE25,31043,Knokke-Heist,Knokke-Heist,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,31043,BE2,BE,BE251,BE25,BE2,BE,31
BE252,BE25,32003,Dixmude,Diksmuide,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,32003,BE2,BE,BE252,BE25,BE2,BE,32
BE252,BE25,32006,Houthulst,Houthulst,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,32006,BE2,BE,BE252,BE25,BE2,BE,32
BE252,BE25,32010,Koekelare,Koekelare,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,32010,BE2,BE,BE252,BE25,BE2,BE,32
BE252,BE25,32011,Kortemark,Kortemark,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,32011,BE2,BE,BE252,BE25,BE2,BE,32
BE252,BE25,32030,Lo-Reninge,Lo-Reninge,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,32030,BE2,BE,BE252,BE25,BE2,BE,32
