cd_commune,tx_commune_fr,tx_commune_nl,cd_arr,tx_arr_fr,tx_arr_nl,cd_arr_2digit,cd_province,tx_prov_fr,tx_prov_nl,cd_region,tx_region_fr,tx_region_nl,nis_version
53046,Lens,Lens,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
53053,Mons,Bergen,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
53065,Quaregnon,Quaregnon,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
53084,Quévy,Quévy,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
53068,Quiévrain,Quiévrain,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
53070,Saint-Ghislain,Saint-Ghislain,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55004,Braine-le-Comte,'s Gravenbrakel,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55050,Ecaussinnes,Ecaussinnes,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55035,Le Roeulx,Le Roeulx,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55086,Manage,Manage,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55085,Seneffe,Seneffe,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
55040,Soignies,Zinnik,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56001,Anderlues,Anderlues,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56005,Beaumont,Beaumont,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56016,Chimay,Chimay,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56022,Erquelinnes,Erquelinnes,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56029,Froidchapelle,Froidchapelle,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56086,Ham-sur-Heure-Nalinnes,Ham-sur-Heure-Nalinnes,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56044,Lobbes,Lobbes,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56049,Merbes-le-Château,Merbes-le-Château,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56051,Momignies,Momignies,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56088,Sivry-Rance,Sivry-Rance,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
56078,Thuin,Thuin,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57003,Antoing,Antoing,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57093,Brunehaut,Brunehaut,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57018,Celles,Celles,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57097,Comines-Warneton,Komen-Waasten,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57027,Estaimpuis,Estaimpuis,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57094,Leuze-en-Hainaut,Leuze-en-Hainaut,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57095,Mont-de-l'Enclus,Mont-de-l'Enclus,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57096,Mouscron,Moeskroen,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57062,Pecq,Pecq,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57064,Péruwelz,Péruwelz,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57072,Rumes,Rumes,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
57081,Tournai,Doornik,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
58001,La Louvière,La Louvière,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
58002,Binche,Binche,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
58003,Estinnes,Estinnes,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
58004,Morlanwelz,Morlanwelz,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61003,Amay,Amay,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61079,Anthisnes,Anthisnes,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61010,Burdinne,Burdinne,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61012,Clavier,Clavier,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61080,Engis,Engis,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61019,Ferrières,Ferrières,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61024,Hamoir,Hamoir,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61028,Héron,Héron,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61031,Huy,Hoei,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61039,Marchin,Marchin,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61041,Modave,Modave,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61043,Nandrin,Nandrin,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61048,Ouffet,Ouffet,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61081,Tinlot,Tinlot,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61063,Verlaine,Verlaine,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61068,Villers-le-Bouillet,Villers-le-Bouillet,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
61072,Wanze,Wanze,61000,Arrondissement de Huy,Arrondissement Hoei,61,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62003,Ans,Ans,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62006,Awans,Awans,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62009,Aywaille,Aywaille,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62011,Bassenge,Bitsingen,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62015,Beyne-Heusay,Beyne-Heusay,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62119,Blégny,Blégny,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62022,Chaudfontaine,Chaudfontaine,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62026,Comblain-au-Pont,Comblain-au-Pont,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62027,Dalhem,Dalhem,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62032,Esneux,Esneux,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62120,Flémalle,Flémalle,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62038,Fléron,Fléron,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62118,Grâce-Hollogne,Grâce-Hollogne,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62051,Herstal,Herstal,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62060,Juprelle,Juprelle,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62063,Liège,Luik,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62121,Neupré,Neupré,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62079,Oupeye,Oupeye,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62093,Saint-Nicolas,Saint-Nicolas,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62096,Seraing,Seraing,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62099,Soumagne,Soumagne,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62100,Sprimont,Sprimont,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62122,Trooz,Trooz,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
62108,Visé,Wezet,62000,Arrondissement de Liège,Arrondissement Luik,62,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63001,Amblève,Amel,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63003,Aubel,Aubel,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63004,Baelen,Baelen,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63012,Bullange,Büllingen,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63087,Burg-Reuland,Burg-Reuland,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63013,Butgenbach,Bütgenbach,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63020,Dison,Dison,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63023,Eupen,Eupen,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63035,Herve,Herve,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63038,Jalhay,Jalhay,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63040,La Calamine,Kelmis,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63045,Lierneux,Lierneux,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63046,Limbourg,Limburg,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63048,Lontzen,Lontzen,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63049,Malmedy,Malmedy,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63057,Olne,Olne,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63058,Pepinster,Pepinster,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63088,Plombières,Plombières,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63061,Raeren,Raeren,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63067,Saint-Vith,Sankt Vith,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63072,Spa,Spa,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63073,Stavelot,Stavelot,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63075,Stoumont,Stoumont,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63076,Theux,Theux,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63089,Thimister-Clermont,Thimister-Clermont,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63086,Trois-Ponts,Trois-Ponts,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63079,Verviers,Verviers,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63080,Waimes,Weismes,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
63084,Welkenraedt,Welkenraedt,63000,Arrondissement de Verviers,Arrondissement Verviers,63,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64008,Berloz,Berloz,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64015,Braives,Braives,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64021,Crisnée,Crisnée,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64023,Donceel,Donceel,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64076,Faimes,Faimes,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64025,Fexhe-le-Haut-Clocher,Fexhe-le-Haut-Clocher,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64029,Geer,Geer,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64034,Hannut,Hannuit,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64047,Lincent,Lijsem,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64056,Oreye,Oerle,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64063,Remicourt,Remicourt,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64065,Saint-Georges-sur-Meuse,Saint-Georges-sur-Meuse,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64074,Waremme,Borgworm,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
64075,Wasseiges,Wasseiges,64000,Arrondissement de Waremme,Arrondissement Borgworm,64,60000,Province de Liège,Provincie Luik,3000,RÉGION WALLONNE,WAALS GEWEST,2025
81001,Arlon,Aarlen,81000,Arrondissement d'Arlon,Arrondissement Aarlen,81,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
81003,Attert,Attert,81000,Arrondissement d'Arlon,Arrondissement Aarlen,81,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
81004,Aubange,Aubange,81000,Arrondissement d'Arlon,Arrondissement Aarlen,81,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
81013,Martelange,Martelange,81000,Arrondissement d'Arlon,Arrondissement Aarlen,81,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
81015,Messancy,Messancy,81000,Arrondissement d'Arlon,Arrondissement Aarlen,81,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82039,Bastogne,Bastenaken,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82009,Fauvillers,Fauvillers,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82037,Gouvy,Gouvy,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82014,Houffalize,Houffalize,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82038,Sainte-Ode,Sainte-Ode,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
82032,Vielsalm,Vielsalm,82000,Arrondissement de Bastogne,Arrondissement Bastenaken,82,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83012,Durbuy,Durbuy,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83013,Erezée,Erezée,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83028,Hotton,Hotton,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83055,Manhay,Manhay,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83034,Marche-en-Famenne,Marche-en-Famenne,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83040,Nassogne,Nassogne,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83044,Rendeux,Rendeux,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
83049,Tenneville,Tenneville,83000,Arrondissement de Marche-en-Famenne,Arrondissement Marche-en-Famenne,83,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
84009,Bertrix,Bertrix,84000,Arrondissement de Neufchâteau,Arrondissement Neufchâteau,84,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
84010,Bouillon,Bouillon,84000,Arrondissement de Neufchâteau,Arrondissement Neufchâteau,84,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
84016,Daverdisse,Daverdisse,84000,Arrondissement de Neufchâteau,Arrondissement Neufchâteau,84,80000,Province du Luxembourg,Provincie Luxemburg,3000,RÉGION WALLONNE,WAALS GEWEST,2025
