cd_nuts2,cd_nuts3,cd_commune,tx_commune_fr,tx_commune_nl,cd_arr,tx_arr_fr,tx_arr_nl,cd_arr_2digit,cd_province,tx_prov_fr,tx_prov_nl,cd_region,tx_region_fr,tx_region_nl,nis_version,cd_nuts_lau,cd_nuts1,cd_nuts0,cd_arr_internal,cd_nuts3_2027,cd_nuts2_2027,cd_nuts1_2027,cd_nuts0_2027
BE23,BE236,46013,Kruibeke,Kruibeke,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46013,BE2,BE,46,BE276,BE27,BE2,BE
BE23,BE236,46014,Lokeren,Lokeren,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46014,BE2,BE,46,BE276,BE27,BE2,BE
BE23,BE236,46020,Sint-Gillis-Waas,Sint-Gillis-Waas,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46020,BE2,BE,46,BE276,BE27,BE2,BE
BE23,BE236,46021,Saint-Nicolas,Sint-Niklaas,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46021,BE2,BE,46,BE276,BE27,BE2,BE
BE23,BE236,46024,Stekene,Stekene,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46024,BE2,BE,46,BE276,BE27,BE2,BE
BE23,BE236,46025,Tamise,Temse,46000,Arrondissement de Saint-Nicolas,Arrondissement Sint-Niklaas,46,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,46025,BE2,BE,46,BE276,BE27,BE2,BE
BE24,BE241,23002,Asse,Asse,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23002,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23003,Beersel,Beersel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23003,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23009,Biévène,Bever,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23009,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23016,Dilbeek,Dilbeek,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23016,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23023,Gammerages,Galmaarden,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23023,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23024,Gooik,Gooik,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23024,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23025,Grimbergen,Grimbergen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23025,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23027,Hal,Halle,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23027,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23032,Herne,Herne,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23032,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23033,Hoeilaart,Hoeilaart,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23033,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23038,Kampenhout,Kampenhout,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23038,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23039,Kapelle-op-den-Bos,Kapelle-op-den-Bos,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23039,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23044,Liedekerke,Liedekerke,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23044,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23045,Londerzeel,Londerzeel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23045,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23047,Machelen,Machelen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23047,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23050,Meise,Meise,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23050,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23052,Merchtem,Merchtem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23052,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23060,Opwijk,Opwijk,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23060,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23062,Overijse,Overijse,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23062,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23064,Pepingen,Pepingen,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23064,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23077,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23077,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23081,Steenokkerzeel,Steenokkerzeel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23081,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23086,Ternat,Ternat,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23086,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23088,Vilvorde,Vilvoorde,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23088,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23094,Zaventem,Zaventem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23094,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23096,Zemst,Zemst,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23096,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23097,Roosdaal,Roosdaal,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23097,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23098,Drogenbos,Drogenbos,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23098,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23099,Kraainem,Kraainem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23099,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23100,Linkebeek,Linkebeek,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23100,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23101,Rhode-Saint-Genèse,Sint-Genesius-Rode,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23101,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23102,Wemmel,Wemmel,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23102,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23103,Wezembeek-Oppem,Wezembeek-Oppem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23103,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23104,Lennik,Lennik,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23104,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE241,23105,Affligem,Affligem,23000,Arrondissement de Hal-Vilvorde,Arrondissement Halle-Vilvoorde,23,20000,,,,,,2019,23105,BE2,BE,23,BE241,BE24,BE2,BE
BE24,BE242,24001,Aarschot,Aarschot,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24001,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24007,Begijnendijk,Begijnendijk,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24007,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24008,Bekkevoort,Bekkevoort,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24008,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24009,Bertem,Bertem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24009,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24011,Bierbeek,Bierbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24011,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24014,Boortmeerbeek,Boortmeerbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24014,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24016,Boutersem,Boutersem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24016,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24020,Diest,Diest,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24020,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24028,Geetbets,Geetbets,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24028,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24033,Haacht,Haacht,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24033,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24038,Herent,Herent,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24038,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24041,Hoegaarden,Hoegaarden,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24041,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24043,Holsbeek,Holsbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24043,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24045,Huldenberg,Huldenberg,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24045,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24048,Keerbergen,Keerbergen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24048,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24054,Kortenaken,Kortenaken,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24054,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24055,Kortenberg,Kortenberg,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24055,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24059,Landen,Landen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24059,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24062,Louvain,Leuven,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24062,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24066,Lubbeek,Lubbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24066,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24086,Oud-Heverlee,Oud-Heverlee,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24086,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24094,Rotselaar,Rotselaar,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24094,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24104,Tervuren,Tervuren,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24104,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24107,Tirlemont,Tienen,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24107,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24109,Tremelo,Tremelo,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24109,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24130,Léau,Zoutleeuw,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24130,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24133,Linter,Linter,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24133,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24134,Montaigu-Zichem,Scherpenheuvel-Zichem,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24134,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24135,Tielt-Winge,Tielt-Winge,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24135,BE2,BE,24,BE242,BE24,BE2,BE
BE24,BE242,24137,Glabbeek,Glabbeek,24000,Arrondissement de Louvain,Arrondissement Leuven,24,20000,,,,,,2019,24137,BE2,BE,24,BE242,BE24,BE2,BE
BE25,BE251,31003,Beernem,Beernem,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31003,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31004,Blankenberge,Blankenberge,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31004,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31005,Bruges,Brugge,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31005,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31006,Damme,Damme,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31006,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31012,Jabbeke,Jabbeke,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31012,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31022,Oostkamp,Oostkamp,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31022,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31033,Torhout,Torhout,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31033,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31040,Zedelgem,Zedelgem,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31040,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31042,Zuienkerke,Zuienkerke,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31042,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE251,31043,Knokke-Heist,Knokke-Heist,31000,Arrondissement de Bruges,Arrondissement Brugge,31,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,31043,BE2,BE,31,BE251,BE25,BE2,BE
BE25,BE252,32003,Dixmude,Diksmuide,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,32003,BE2,BE,32,BE252,BE25,BE2,BE
BE25,BE252,32006,Houthulst,Houthulst,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,32006,BE2,BE,32,BE252,BE25,BE2,BE
BE25,BE252,32010,Koekelare,Koekelare,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,32010,BE2,BE,32,BE252,BE25,BE2,BE
BE25,BE252,32011,Kortemark,Kortemark,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,32011,BE2,BE,32,BE252,BE25,BE2,BE
BE25,BE252,32030,Lo-Reninge,Lo-Reninge,32000,Arrondissement de Dixmude,Arrondissement Diksmuide,32,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,32030,BE2,BE,32,BE252,BE25,BE2,BE
BE25,BE253,33011,Ypres,Ieper,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33011,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33016,Messines,Mesen,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33016,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33021,Poperinge,Poperinge,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33021,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33029,Wervik,Wervik,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33029,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33037,Zonnebeke,Zonnebeke,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33037,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33039,Heuvelland,Heuvelland,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33039,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33040,Langemark-Poelkapelle,Langemark-Poelkapelle,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33040,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE253,33041,Vleteren,Vleteren,33000,Arrondissement d'Ypres,Arrondissement Ieper,33,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,33041,BE2,BE,33,BE253,BE25,BE2,BE
BE25,BE254,34002,Anzegem,Anzegem,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34002,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34003,Avelgem,Avelgem,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34003,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34009,Deerlijk,Deerlijk,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34009,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34013,Harelbeke,Harelbeke,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34013,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34022,Courtrai,Kortrijk,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34022,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34023,Kuurne,Kuurne,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34023,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34025,Lendelede,Lendelede,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34025,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34027,Menin,Menen,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34027,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34040,Waregem,Waregem,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34040,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34041,Wevelgem,Wevelgem,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34041,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34042,Zwevegem,Zwevegem,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34042,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE254,34043,Espierres-Helchin,Spiere-Helkijn,34000,Arrondissement de Courtrai,Arrondissement Kortrijk,34,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,34043,BE2,BE,34,BE254,BE25,BE2,BE
BE25,BE255,35002,Bredene,Bredene,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35002,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35005,Gistel,Gistel,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35005,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35006,Ichtegem,Ichtegem,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35006,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35011,Middelkerke,Middelkerke,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35011,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35013,Ostende,Oostende,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35013,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35014,Oudenburg,Oudenburg,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35014,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE255,35029,De Haan,De Haan,35000,Arrondissement d'Ostende,Arrondissement Oostende,35,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,35029,BE2,BE,35,BE255,BE25,BE2,BE
BE25,BE256,36006,Hooglede,Hooglede,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36006,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36007,Ingelmunster,Ingelmunster,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36007,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36008,Izegem,Izegem,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36008,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36010,Ledegem,Ledegem,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36010,BE2,BE,36,BE256,BE25,BE2,BE
